Абсолютный путь;Относительный путь;Класс
C:\Users\misha\mishalabs\second_lab\dataset\dog\0508.jpg;dataset/random_dataset/9612.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0509.jpg;dataset/random_dataset/5428.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0510.jpg;dataset/random_dataset/1147.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0511.jpg;dataset/random_dataset/6602.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0512.jpg;dataset/random_dataset/4315.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0513.jpg;dataset/random_dataset/3476.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0514.jpg;dataset/random_dataset/6343.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0515.jpg;dataset/random_dataset/3748.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0516.jpg;dataset/random_dataset/1868.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0517.jpg;dataset/random_dataset/8326.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0518.jpg;dataset/random_dataset/1689.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0519.jpg;dataset/random_dataset/6144.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0520.jpg;dataset/random_dataset/7553.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0521.jpg;dataset/random_dataset/4724.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0522.jpg;dataset/random_dataset/6194.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0523.jpg;dataset/random_dataset/1041.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0524.jpg;dataset/random_dataset/4998.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0525.jpg;dataset/random_dataset/1993.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0526.jpg;dataset/random_dataset/5896.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0527.jpg;dataset/random_dataset/8039.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0528.jpg;dataset/random_dataset/1764.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0529.jpg;dataset/random_dataset/2347.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0530.jpg;dataset/random_dataset/5162.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0531.jpg;dataset/random_dataset/8663.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0532.jpg;dataset/random_dataset/6113.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0533.jpg;dataset/random_dataset/8521.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0534.jpg;dataset/random_dataset/9059.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0535.jpg;dataset/random_dataset/8213.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0536.jpg;dataset/random_dataset/5781.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0537.jpg;dataset/random_dataset/9718.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0538.jpg;dataset/random_dataset/1732.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0539.jpg;dataset/random_dataset/2657.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0540.jpg;dataset/random_dataset/3746.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0541.jpg;dataset/random_dataset/9062.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0542.jpg;dataset/random_dataset/4205.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0543.jpg;dataset/random_dataset/4245.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0544.jpg;dataset/random_dataset/4666.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0545.jpg;dataset/random_dataset/7254.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0546.jpg;dataset/random_dataset/1916.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0547.jpg;dataset/random_dataset/9539.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0548.jpg;dataset/random_dataset/3882.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0549.jpg;dataset/random_dataset/9592.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0550.jpg;dataset/random_dataset/5553.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0551.jpg;dataset/random_dataset/5933.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0552.jpg;dataset/random_dataset/5941.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0553.jpg;dataset/random_dataset/5802.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0554.jpg;dataset/random_dataset/2493.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0555.jpg;dataset/random_dataset/6077.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0556.jpg;dataset/random_dataset/4793.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0557.jpg;dataset/random_dataset/5688.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0558.jpg;dataset/random_dataset/1032.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0559.jpg;dataset/random_dataset/9563.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0560.jpg;dataset/random_dataset/1194.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0561.jpg;dataset/random_dataset/9286.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0562.jpg;dataset/random_dataset/4404.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0563.jpg;dataset/random_dataset/3377.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0564.jpg;dataset/random_dataset/2640.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0565.jpg;dataset/random_dataset/4292.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0566.jpg;dataset/random_dataset/5915.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0567.jpg;dataset/random_dataset/7899.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0568.jpg;dataset/random_dataset/0739.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0569.jpg;dataset/random_dataset/7550.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0570.jpg;dataset/random_dataset/8070.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0571.jpg;dataset/random_dataset/9868.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0572.jpg;dataset/random_dataset/4078.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0573.jpg;dataset/random_dataset/6227.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0574.jpg;dataset/random_dataset/8013.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0575.jpg;dataset/random_dataset/8277.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0576.jpg;dataset/random_dataset/2022.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0577.jpg;dataset/random_dataset/8874.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0578.jpg;dataset/random_dataset/8634.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0579.jpg;dataset/random_dataset/7641.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0580.jpg;dataset/random_dataset/4261.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0581.jpg;dataset/random_dataset/1793.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0582.jpg;dataset/random_dataset/9160.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0583.jpg;dataset/random_dataset/7201.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0584.jpg;dataset/random_dataset/4420.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0585.jpg;dataset/random_dataset/0833.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0586.jpg;dataset/random_dataset/9049.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0587.jpg;dataset/random_dataset/8239.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0588.jpg;dataset/random_dataset/5517.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0589.jpg;dataset/random_dataset/4405.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0590.jpg;dataset/random_dataset/9385.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0591.jpg;dataset/random_dataset/6821.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0592.jpg;dataset/random_dataset/8695.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0593.jpg;dataset/random_dataset/5015.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0594.jpg;dataset/random_dataset/5346.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0595.jpg;dataset/random_dataset/3245.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0596.jpg;dataset/random_dataset/5940.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0597.jpg;dataset/random_dataset/1092.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0598.jpg;dataset/random_dataset/6691.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0599.jpg;dataset/random_dataset/0865.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0600.jpg;dataset/random_dataset/0963.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0601.jpg;dataset/random_dataset/5613.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0602.jpg;dataset/random_dataset/6584.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0603.jpg;dataset/random_dataset/5999.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0604.jpg;dataset/random_dataset/2824.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0605.jpg;dataset/random_dataset/3983.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0606.jpg;dataset/random_dataset/2024.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0607.jpg;dataset/random_dataset/2893.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0608.jpg;dataset/random_dataset/6167.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0609.jpg;dataset/random_dataset/3760.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0610.jpg;dataset/random_dataset/9216.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0611.jpg;dataset/random_dataset/1241.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0612.jpg;dataset/random_dataset/8547.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0613.jpg;dataset/random_dataset/2111.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0614.jpg;dataset/random_dataset/3468.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0615.jpg;dataset/random_dataset/2016.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0616.jpg;dataset/random_dataset/1047.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0617.jpg;dataset/random_dataset/7870.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0618.jpg;dataset/random_dataset/6308.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0619.jpg;dataset/random_dataset/1103.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0620.jpg;dataset/random_dataset/5448.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0621.jpg;dataset/random_dataset/1128.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0622.jpg;dataset/random_dataset/6112.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0623.jpg;dataset/random_dataset/4391.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0624.jpg;dataset/random_dataset/7578.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0625.jpg;dataset/random_dataset/5050.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0626.jpg;dataset/random_dataset/2834.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0627.jpg;dataset/random_dataset/9555.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0628.jpg;dataset/random_dataset/5761.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0629.jpg;dataset/random_dataset/9757.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0630.jpg;dataset/random_dataset/0183.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0631.jpg;dataset/random_dataset/5026.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0632.jpg;dataset/random_dataset/8731.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0633.jpg;dataset/random_dataset/3900.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0634.jpg;dataset/random_dataset/3478.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0635.jpg;dataset/random_dataset/4599.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0636.jpg;dataset/random_dataset/7345.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0637.jpg;dataset/random_dataset/3705.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0638.jpg;dataset/random_dataset/0975.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0639.jpg;dataset/random_dataset/2762.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0640.jpg;dataset/random_dataset/0761.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0641.jpg;dataset/random_dataset/4720.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0642.jpg;dataset/random_dataset/3049.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0643.jpg;dataset/random_dataset/1809.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0644.jpg;dataset/random_dataset/3167.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0645.jpg;dataset/random_dataset/2421.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0646.jpg;dataset/random_dataset/4376.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0647.jpg;dataset/random_dataset/0108.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0648.jpg;dataset/random_dataset/0607.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0649.jpg;dataset/random_dataset/1763.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0650.jpg;dataset/random_dataset/2939.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0651.jpg;dataset/random_dataset/2377.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0652.jpg;dataset/random_dataset/7462.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0653.jpg;dataset/random_dataset/5736.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0654.jpg;dataset/random_dataset/9267.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0655.jpg;dataset/random_dataset/5780.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0656.jpg;dataset/random_dataset/9020.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0657.jpg;dataset/random_dataset/8964.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0658.jpg;dataset/random_dataset/8519.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0659.jpg;dataset/random_dataset/5244.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0660.jpg;dataset/random_dataset/2379.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0661.jpg;dataset/random_dataset/5046.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0662.jpg;dataset/random_dataset/2656.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0663.jpg;dataset/random_dataset/2061.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0664.jpg;dataset/random_dataset/9299.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0665.jpg;dataset/random_dataset/0117.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0666.jpg;dataset/random_dataset/7482.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0667.jpg;dataset/random_dataset/2393.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0668.jpg;dataset/random_dataset/3358.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0669.jpg;dataset/random_dataset/5500.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0670.jpg;dataset/random_dataset/1880.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0671.jpg;dataset/random_dataset/5533.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0672.jpg;dataset/random_dataset/5759.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0673.jpg;dataset/random_dataset/2300.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0674.jpg;dataset/random_dataset/2162.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0675.jpg;dataset/random_dataset/4005.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0676.jpg;dataset/random_dataset/7847.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0677.jpg;dataset/random_dataset/1570.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0678.jpg;dataset/random_dataset/1663.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0679.jpg;dataset/random_dataset/9752.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0680.jpg;dataset/random_dataset/9952.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0681.jpg;dataset/random_dataset/8263.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0682.jpg;dataset/random_dataset/3695.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0683.jpg;dataset/random_dataset/5685.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0684.jpg;dataset/random_dataset/2376.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0685.jpg;dataset/random_dataset/2323.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0686.jpg;dataset/random_dataset/8960.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0687.jpg;dataset/random_dataset/1272.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0688.jpg;dataset/random_dataset/5511.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0689.jpg;dataset/random_dataset/1573.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0690.jpg;dataset/random_dataset/5567.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0691.jpg;dataset/random_dataset/5655.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0692.jpg;dataset/random_dataset/0480.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0693.jpg;dataset/random_dataset/0984.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0694.jpg;dataset/random_dataset/4189.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0695.jpg;dataset/random_dataset/4730.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0696.jpg;dataset/random_dataset/8455.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0697.jpg;dataset/random_dataset/1087.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0698.jpg;dataset/random_dataset/7421.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0699.jpg;dataset/random_dataset/7226.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0700.jpg;dataset/random_dataset/8377.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0701.jpg;dataset/random_dataset/2986.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0702.jpg;dataset/random_dataset/0209.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0703.jpg;dataset/random_dataset/3234.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0704.jpg;dataset/random_dataset/0410.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0705.jpg;dataset/random_dataset/8011.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0706.jpg;dataset/random_dataset/3627.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0707.jpg;dataset/random_dataset/4042.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0708.jpg;dataset/random_dataset/8517.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0709.jpg;dataset/random_dataset/4006.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0710.jpg;dataset/random_dataset/8068.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0711.jpg;dataset/random_dataset/7629.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0712.jpg;dataset/random_dataset/7953.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0713.jpg;dataset/random_dataset/1917.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0714.jpg;dataset/random_dataset/7440.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0715.jpg;dataset/random_dataset/3610.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0716.jpg;dataset/random_dataset/0675.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0717.jpg;dataset/random_dataset/5254.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0718.jpg;dataset/random_dataset/8720.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0719.jpg;dataset/random_dataset/8743.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0720.jpg;dataset/random_dataset/8770.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0721.jpg;dataset/random_dataset/2265.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0722.jpg;dataset/random_dataset/8092.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0723.jpg;dataset/random_dataset/3366.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0724.jpg;dataset/random_dataset/8079.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0725.jpg;dataset/random_dataset/1982.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0726.jpg;dataset/random_dataset/0353.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0727.jpg;dataset/random_dataset/3792.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0728.jpg;dataset/random_dataset/4436.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0729.jpg;dataset/random_dataset/3466.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0730.jpg;dataset/random_dataset/0045.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0731.jpg;dataset/random_dataset/2639.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0732.jpg;dataset/random_dataset/0510.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0733.jpg;dataset/random_dataset/2645.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0734.jpg;dataset/random_dataset/0777.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0735.jpg;dataset/random_dataset/5982.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0736.jpg;dataset/random_dataset/7928.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0737.jpg;dataset/random_dataset/7346.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0738.jpg;dataset/random_dataset/5122.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0739.jpg;dataset/random_dataset/7456.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0740.jpg;dataset/random_dataset/6226.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0741.jpg;dataset/random_dataset/4999.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0742.jpg;dataset/random_dataset/2520.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0743.jpg;dataset/random_dataset/9181.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0744.jpg;dataset/random_dataset/9480.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0745.jpg;dataset/random_dataset/2655.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0746.jpg;dataset/random_dataset/0178.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0747.jpg;dataset/random_dataset/0811.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0748.jpg;dataset/random_dataset/0468.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0749.jpg;dataset/random_dataset/2112.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0750.jpg;dataset/random_dataset/1602.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0751.jpg;dataset/random_dataset/4277.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0752.jpg;dataset/random_dataset/1344.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0753.jpg;dataset/random_dataset/2333.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0754.jpg;dataset/random_dataset/8381.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0755.jpg;dataset/random_dataset/1398.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0756.jpg;dataset/random_dataset/4417.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0757.jpg;dataset/random_dataset/2387.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0758.jpg;dataset/random_dataset/0077.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0759.jpg;dataset/random_dataset/1769.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0760.jpg;dataset/random_dataset/8613.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0761.jpg;dataset/random_dataset/4663.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0762.jpg;dataset/random_dataset/1889.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0763.jpg;dataset/random_dataset/6582.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0764.jpg;dataset/random_dataset/0544.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0765.jpg;dataset/random_dataset/1532.jpg;dog
